ticker,uniscoreavg,bachelors,masters,mba,phd,internal_promotion,tenure,founder,is_co_ceo,female_pct,diversity_board,shannon,spindex,num_committees,dirs,over75_pct,num_meetings,avg_meetings,roapredicted
LBRT,92.46666666666668,True,False,False,False,False,6.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 600,3.0,8.0,1.0,9.0,3.0,Moderate Decrease
LCII,16.883333333333336,True,False,False,False,True,6.0,False,False,0.3,True,0.3250829733914482,S&P 600,7.0,16.0,1.0,10.0,1.4285714285714286,Slight Decrease
LDOS,29.94848484848485,True,False,True,False,False,1.0,False,False,0.25,False,0.5660857389596289,S&P 500,12.0,27.0,1.0,12.0,1.0,Stable
LEA,80.95357142857144,True,False,True,False,True,6.0,False,False,0.3,True,0.8018185525433373,S&P 400,5.0,15.0,1.0,10.0,2.0,Moderate Increase
LECO,46.99642857142857,True,False,True,False,True,0.0,False,False,0.3,False,0.639031859650177,S&P 400,4.0,26.0,1.0,10.0,2.5,Moderate Increase
LEG,56.36904761904762,True,False,True,True,True,2.0,False,False,0.2727272727272727,True,1.0335620542068176,S&P 400,10.0,30.0,1.0,11.0,1.1,Slight Decrease
LEN,74.88379120879121,True,False,False,True,True,1.0,False,True,0.2,False,0.639031859650177,S&P 500,9.0,20.0,1.0,10.0,1.1111111111111112,Slight Decrease
LESL,78.98571428571428,True,False,True,False,False,4.0,False,False,0.375,False,0.9002560512685369,S&P 600,3.0,10.0,1.0,8.0,2.6666666666666665,Moderate Increase
LFUS,34.11666666666667,True,False,False,False,True,7.0,False,False,0.25,False,0.9002560512685369,S&P 400,5.0,16.0,1.0,8.0,1.6,Moderate Decrease
LGND,57.56071428571428,True,False,True,False,True,2.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 600,6.0,18.0,1.0,7.0,1.1666666666666667,Slight Decrease
LH,18.416666666666668,True,False,False,False,True,4.0,False,False,0.3636363636363636,False,0.7595473914748635,S&P 500,8.0,21.0,1.0,11.0,1.375,Stable
LHX,53.75079365079365,True,True,False,False,True,2.0,False,False,0.3333333333333333,False,0.7214636866925115,S&P 500,14.0,34.0,1.0,12.0,0.8571428571428571,Stable
LII,59.51190476190476,True,True,False,False,True,0.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 400,12.0,34.0,1.0,9.0,0.75,Stable
LIN,27.975,True,True,False,False,True,2.0,False,False,0.2,True,0.639031859650177,S&P 500,10.0,34.0,1.0,10.0,1.0,Slight Decrease
LITE,54.27777777777778,True,False,False,False,False,1.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 400,3.0,14.0,1.0,9.0,3.0,Moderate Decrease
LKFN,17.925,True,False,False,False,True,1.0,False,False,0.1818181818181818,False,0.6001660731596457,S&P 600,5.0,22.0,1.0,11.0,2.2,Slight Decrease
LKQ,37.29761904761904,True,True,True,False,True,1.0,False,True,0.3333333333333333,False,0.3488320958430319,S&P 500,7.0,20.0,1.0,9.0,1.2857142857142858,Slight Decrease
LLY,33.72142857142857,True,False,True,False,True,7.0,False,False,0.4166666666666667,False,0.9596147939120492,S&P 500,8.0,32.0,1.0,12.0,1.5,Stable
LMAT,62.400000000000006,True,False,True,False,True,17.0,False,False,0.25,False,0.0,S&P 600,3.0,11.0,1.0,8.0,2.6666666666666665,Moderate Decrease
LMT,65.93928571428572,True,True,False,False,True,3.0,False,False,0.3076923076923077,True,0.2711893730418441,S&P 500,12.0,39.0,1.0,13.0,1.0833333333333333,Stable
LNC,29.58055555555556,True,True,False,False,True,1.0,False,False,0.4545454545454545,False,1.120950392673583,S&P 600,10.0,29.0,1.0,11.0,1.1,Stable
LNN,35.855555555555554,True,False,True,False,True,3.0,False,False,0.25,False,0.9002560512685369,S&P 600,4.0,14.0,1.0,8.0,2.0,Moderate Increase
LNT,54.05919312169312,True,False,False,True,True,0.0,False,False,0.4444444444444444,False,0.3488320958430319,S&P 500,9.0,32.0,1.0,9.0,1.0,Slight Decrease
LNTH,23.438888888888886,True,False,False,False,True,0.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,6.0,15.0,1.0,9.0,1.5,Slight Decrease
LNW,65.90396825396826,True,True,False,False,True,0.0,False,False,0.3,False,0.639031859650177,S&P 400,7.0,35.0,1.0,10.0,1.4285714285714286,Moderate Increase
LOCO,77.31978021978023,True,False,True,False,False,0.0,False,False,0.3,False,0.5004024235381879,S&P 600,3.0,11.0,1.0,10.0,3.3333333333333335,Stable
LOPE,30.299999999999997,True,True,False,False,False,4.0,False,False,0.5,False,0.8675632284814612,S&P 400,3.0,11.0,1.0,6.0,2.0,Moderate Increase
LOW,46.31428571428572,True,False,True,False,False,3.0,False,False,0.3333333333333333,True,0.887694275799104,S&P 500,9.0,38.0,1.0,12.0,1.3333333333333333,Slight Decrease
LPX,37.37777777777777,True,True,False,False,True,3.0,False,False,0.25,False,0.0,S&P 400,8.0,25.0,1.0,8.0,1.0,Significant Decrease
LQDT,56.017857142857146,True,True,True,False,True,24.0,False,False,0.25,False,0.3767701612564367,S&P 600,4.0,10.0,1.0,8.0,2.0,Slight Decrease
LRCX,30.450000000000003,False,True,False,False,True,0.0,False,False,0.2727272727272727,False,0.9949236325717752,S&P 500,5.0,24.0,1.0,11.0,2.2,Stable
LRN,48.08412698412698,True,True,True,False,True,3.0,False,False,0.3,False,1.1682824501765623,S&P 600,4.0,22.0,1.0,10.0,2.5,Moderate Increase
LSCC,89.87142857142858,True,False,False,False,True,0.0,False,False,0.375,False,0.0,S&P 400,5.0,29.0,1.0,8.0,1.6,Moderate Decrease
LSI,47.33095238095238,True,False,True,False,True,4.0,False,False,0.25,False,0.7356219397587946,S&P 400,9.0,28.0,1.0,8.0,0.8888888888888888,Slight Decrease
LSTR,64.56886446886448,True,False,True,True,False,0.0,False,False,0.375,False,1.073542846408523,S&P 400,8.0,15.0,1.0,8.0,1.0,Stable
LULU,65.1138888888889,True,False,True,False,False,6.0,False,False,0.5,True,0.3250829733914482,S&P 500,6.0,21.0,1.0,10.0,1.6666666666666667,Moderate Increase
LUMN,58.670634920634924,True,False,True,False,False,2.0,False,False,0.3,False,0.639031859650177,S&P 600,12.0,37.0,1.0,10.0,0.8333333333333334,Stable
LUV,53.3,True,False,True,False,True,1.0,False,False,0.2142857142857142,False,0.796311640173813,S&P 500,8.0,29.0,1.0,14.0,1.75,Stable
LVS,50.25119047619047,True,False,False,True,True,3.0,False,False,0.25,False,0.3767701612564367,S&P 500,7.0,21.0,1.0,8.0,1.1428571428571428,Moderate Decrease
LW,30.475,True,False,True,False,False,8.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 500,5.0,11.0,1.0,11.0,2.2,Slight Decrease
LYV,87.41794871794872,True,False,True,True,True,1.0,False,False,0.1818181818181818,False,0.8599672810355049,S&P 500,4.0,25.0,1.0,11.0,2.75,Stable
LZB,40.003571428571426,True,False,False,False,True,3.0,False,False,0.6,False,0.639031859650177,S&P 600,9.0,24.0,1.0,10.0,1.1111111111111112,Stable
M,83.92142857142858,True,False,False,False,True,0.0,False,False,0.4285714285714285,False,0.9943536917623688,S&P 400,11.0,36.0,1.0,14.0,1.2727272727272727,Stable
MA,70.73571428571428,True,True,True,False,True,3.0,False,False,0.3333333333333333,False,1.4241299173467734,S&P 500,4.0,25.0,1.0,12.0,3.0,Moderate Increase
MAC,91.94642857142858,True,False,False,False,False,0.0,False,False,0.3,False,0.639031859650177,S&P 600,6.0,20.0,1.0,10.0,1.6666666666666667,Moderate Decrease
MAN,67.81,True,False,True,False,True,1.0,False,False,0.3333333333333333,True,0.4505612088663046,S&P 400,8.0,29.0,1.0,12.0,1.5,Slight Decrease
MANH,35.65,True,False,False,False,True,11.0,False,False,0.25,False,0.7356219397587946,S&P 400,4.0,14.0,1.0,8.0,2.0,Moderate Decrease
MAR,83.92142857142858,True,False,False,False,True,2.0,False,False,0.4615384615384615,True,0.6870920273799715,S&P 500,10.0,30.0,1.0,13.0,1.3,Slight Decrease
MAS,56.77142857142857,True,False,True,False,True,10.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 500,6.0,24.0,1.0,9.0,1.5,Slight Decrease
MASI,31.59444444444445,True,True,False,False,False,17.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 400,6.0,13.0,1.0,7.0,1.1666666666666667,Significant Decrease
MAT,72.53571428571429,True,True,True,False,True,3.0,False,True,0.4545454545454545,False,0.8855741515766717,S&P 400,13.0,33.0,1.0,11.0,0.8461538461538461,Slight Decrease
MATV,53.35568181818182,False,True,False,True,True,0.0,False,True,0.2222222222222222,False,0.3488320958430319,S&P 600,5.0,21.0,1.0,9.0,1.8,Slight Decrease
MATW,39.5,True,False,False,True,True,18.0,False,False,0.3,True,0.639031859650177,S&P 600,7.0,21.0,1.0,10.0,1.4285714285714286,Moderate Increase
MATX,71.44761904761906,True,True,False,False,True,7.0,False,False,0.4285714285714285,False,0.5982695885852573,S&P 600,4.0,17.0,1.0,7.0,1.75,Significant Decrease
MBC,61.464285714285715,True,False,True,False,False,2.0,False,False,0.3333333333333333,False,0.4505612088663046,S&P 600,3.0,6.0,1.0,6.0,2.0,Moderate Decrease
MC,86.33571428571429,True,False,True,False,False,10.0,False,False,0.2,False,0.5004024235381879,S&P 600,3.0,13.0,1.0,5.0,1.6666666666666667,Slight Decrease
MCD,88.11785714285713,True,False,True,False,True,5.0,False,False,0.3076923076923077,True,0.6870920273799715,S&P 500,10.0,36.0,1.0,13.0,1.3,Slight Decrease
MCHP,48.4114417989418,True,False,True,False,True,3.0,False,False,0.1428571428571428,True,0.9556998911125344,S&P 500,4.0,8.0,1.0,7.0,1.75,Moderate Increase
MCK,42.198214285714286,True,False,True,False,True,2.0,False,True,0.3636363636363636,True,0.9075352941050092,S&P 500,9.0,31.0,1.0,11.0,1.2222222222222223,Slight Decrease
MCO,55.93293650793651,True,False,True,False,True,3.0,False,False,0.3,False,0.8018185525433373,S&P 500,9.0,22.0,1.0,10.0,1.1111111111111112,Slight Decrease
MCRI,11.35,True,False,False,False,False,18.0,False,False,0.2,False,0.6730116670092565,S&P 600,9.0,7.0,1.0,5.0,0.5555555555555556,Moderate Decrease
MCS,58.760714285714286,True,False,False,True,True,1.0,False,False,0.2,False,0.3250829733914482,S&P 600,7.0,12.0,1.0,10.0,1.4285714285714286,Slight Decrease
MCW,56.58571428571429,True,False,False,False,False,3.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 600,3.0,8.0,1.0,9.0,3.0,Moderate Decrease
MCY,30.450000000000003,True,True,False,False,True,0.0,False,False,0.375,False,0.7356219397587946,S&P 600,4.0,16.0,1.0,8.0,2.0,Moderate Increase
MD,33.64111111111111,False,True,False,False,True,1.0,False,False,0.25,False,0.3767701612564367,S&P 600,11.0,30.0,1.0,8.0,0.7272727272727273,Stable
MDLZ,45.364285714285714,True,False,True,False,False,2.0,False,True,0.3333333333333333,True,0.8486855577264172,S&P 500,10.0,35.0,1.0,9.0,0.9,Slight Decrease
MDT,30.450000000000003,True,False,False,False,True,0.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,12.0,31.0,1.0,11.0,0.9166666666666666,Stable
MDU,42.80563492063492,True,True,False,False,True,0.0,False,False,0.4,True,0.639031859650177,S&P 400,6.0,26.0,1.0,10.0,1.6666666666666667,Moderate Increase
MED,42.198214285714286,True,False,True,False,False,4.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 600,7.0,32.0,1.0,7.0,1.0,Slight Decrease
MEDP,55.17857142857142,True,False,True,False,False,3.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 400,3.0,11.0,1.0,7.0,2.3333333333333335,Slight Decrease
MEI,71.26785714285714,True,True,True,False,False,0.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 600,6.0,26.0,1.0,11.0,1.8333333333333333,Stable
MERC,34.6375,True,True,False,False,False,2.0,False,False,0.2727272727272727,False,0.6001660731596457,S&P 600,5.0,21.0,1.0,11.0,2.2,Slight Decrease
MET,36.346666666666664,True,False,True,False,True,5.0,False,False,0.3571428571428571,False,0.991138896613094,S&P 500,12.0,41.0,1.0,14.0,1.1666666666666667,Stable
META,38.23888888888889,True,False,True,False,False,3.0,False,False,0.4444444444444444,False,0.8486855577264172,S&P 500,7.0,24.0,1.0,9.0,1.2857142857142858,Slight Decrease
MGM,30.075000000000003,True,True,False,False,False,2.0,False,True,0.3636363636363636,True,0.4741393130578373,S&P 500,12.0,36.0,1.0,11.0,0.9166666666666666,Slight Decrease
MGPI,28.363888888888887,True,False,False,False,True,1.0,False,True,0.4444444444444444,False,0.5297061990576545,S&P 600,5.0,26.0,1.0,9.0,1.8,Slight Decrease
MHK,43.1875,True,False,False,False,True,15.0,False,False,0.125,False,0.3767701612564367,S&P 500,3.0,13.0,1.0,8.0,2.6666666666666665,Moderate Decrease
MHO,48.60198412698412,True,False,False,True,True,20.0,False,False,0.2,False,0.8018185525433373,S&P 600,6.0,19.0,0.0,10.0,1.6666666666666667,Moderate Increase
MIDD,51.695238095238096,True,True,True,False,True,5.0,False,False,0.2857142857142857,False,0.796311640173813,S&P 400,4.0,13.0,1.0,7.0,1.75,Moderate Increase
MKC,16.883333333333336,True,False,False,False,True,1.0,False,False,0.3636363636363636,False,0.7595473914748635,S&P 500,5.0,23.0,1.0,11.0,2.2,Slight Decrease
MKSI,93.33571428571427,True,True,False,True,True,4.0,False,False,0.375,False,0.7356219397587946,S&P 400,3.0,18.0,1.0,8.0,2.6666666666666665,Stable
MKTX,29.258333333333336,True,False,True,True,True,1.0,False,False,0.3636363636363636,False,0.3046360973492381,S&P 500,8.0,23.0,1.0,11.0,1.375,Slight Decrease
MLAB,62.99761904761905,True,False,True,False,True,7.0,False,False,0.3333333333333333,False,0.4505612088663046,S&P 600,4.0,14.0,1.0,6.0,1.5,Moderate Decrease
MLKN,69.06488095238095,True,False,False,False,False,6.0,False,False,0.4444444444444444,False,0.5297061990576545,S&P 600,9.0,24.0,1.0,9.0,1.0,Slight Decrease
MLM,52.81111111111111,False,False,False,False,False,2.0,False,False,0.3,False,0.639031859650177,S&P 500,8.0,27.0,1.0,10.0,1.25,Moderate Decrease
MMC,44.05,True,False,False,False,True,1.0,False,False,0.3571428571428571,True,0.8953326659680909,S&P 500,14.0,44.0,1.0,14.0,1.0,Stable
MMI,17.925,True,False,False,False,True,8.0,False,False,0.375,False,0.9002560512685369,S&P 600,6.0,19.0,1.0,8.0,1.3333333333333333,Moderate Decrease
MMM,66.15714285714286,True,True,False,False,True,1.0,False,False,0.3,True,1.0888999753452238,S&P 500,9.0,39.0,1.0,10.0,1.1111111111111112,Moderate Increase
MMS,59.35476190476191,True,True,False,False,True,4.0,False,False,0.375,False,0.7356219397587946,S&P 400,5.0,13.0,1.0,8.0,1.6,Moderate Increase
MMSI,36.11190476190476,True,False,False,True,False,37.0,False,False,0.3,False,0.639031859650177,S&P 600,8.0,20.0,1.0,10.0,1.25,Moderate Decrease
MNRO,39.62214285714286,True,False,False,False,False,3.0,False,False,0.375,False,0.3767701612564367,S&P 600,7.0,19.0,1.0,8.0,1.1428571428571428,Moderate Decrease
MNST,45.25555555555556,False,True,False,False,True,3.0,False,True,0.3,False,0.639031859650177,S&P 500,5.0,10.0,1.0,10.0,2.0,Slight Decrease
MO,43.925,True,False,False,False,True,4.0,False,False,0.4166666666666667,False,1.0751393240053737,S&P 500,10.0,40.0,1.0,12.0,1.2,Stable
MODG,69.06488095238095,True,False,True,False,False,12.0,False,False,0.3333333333333333,False,0.7214636866925115,S&P 600,7.0,22.0,1.0,12.0,1.7142857142857142,Stable
MODV,43.1875,True,False,False,False,True,0.0,False,False,0.2,False,0.639031859650177,S&P 600,3.0,16.0,0.0,10.0,3.3333333333333335,Moderate Increase
MOH,27.88055555555556,True,False,False,False,False,7.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 500,10.0,18.0,1.0,9.0,0.9,Stable
MORN,32.18333333333334,True,True,True,False,True,7.0,False,False,0.5,False,0.8018185525433373,S&P 400,3.0,12.0,1.0,10.0,3.3333333333333335,Moderate Increase
MOS,68.41593406593407,True,False,True,False,True,0.0,False,False,0.2727272727272727,True,0.6001660731596457,S&P 500,8.0,28.0,1.0,11.0,1.375,Slight Decrease
MOV,68.55714285714285,True,False,False,False,True,14.0,False,False,0.25,False,1.2130075659799042,S&P 600,5.0,11.0,1.0,8.0,1.6,Moderate Decrease
MP,27.944444444444443,True,False,False,False,False,0.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 400,4.0,9.0,1.0,7.0,1.75,Moderate Decrease
MPC,40.0,True,False,False,False,True,0.0,False,False,0.25,True,0.9830877585747856,S&P 500,9.0,31.0,1.0,12.0,1.3333333333333333,Slight Decrease
MPWR,55.74615384615385,True,False,False,False,False,14.0,False,False,0.25,False,0.9743147528693494,S&P 500,4.0,11.0,1.0,8.0,2.0,Moderate Decrease
MRCY,73.24107142857143,True,False,True,True,True,1.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 600,7.0,29.0,1.0,9.0,1.2857142857142858,Slight Decrease
MRK,59.68492063492064,True,False,True,True,True,2.0,False,False,0.4615384615384615,False,0.4293230219306162,S&P 500,19.0,46.0,1.0,13.0,0.6842105263157895,Stable
MRNA,63.65317460317461,True,True,True,False,False,6.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 500,7.0,28.0,1.0,9.0,1.2857142857142858,Significant Decrease
MRO,41.03611111111111,True,False,False,True,False,5.0,False,False,0.375,False,0.7356219397587946,S&P 500,9.0,30.0,1.0,8.0,0.8888888888888888,Slight Decrease
MS,64.83571428571429,True,False,True,False,True,0.0,False,False,0.2857142857142857,True,0.796311640173813,S&P 500,9.0,42.0,1.0,14.0,1.5555555555555556,Slight Decrease
MSA,55.90714285714286,True,False,False,False,True,1.0,False,False,0.3,False,0.3250829733914482,S&P 400,7.0,20.0,1.0,10.0,1.4285714285714286,Slight Decrease
MSCI,59.50714285714286,True,False,True,True,False,7.0,False,False,0.3333333333333333,False,0.8369882167858358,S&P 500,8.0,24.0,1.0,12.0,1.5,Stable
MSEX,24.9,True,False,False,False,False,0.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 600,8.0,15.0,1.0,9.0,1.125,Slight Decrease
MSFT,30.4625,True,True,True,False,True,7.0,False,False,0.4166666666666667,False,0.8369882167858358,S&P 500,7.0,29.0,1.0,12.0,1.7142857142857142,Slight Decrease
MSGS,86.53214285714286,True,False,True,False,True,1.0,False,False,0.0555555555555555,False,0.5566469035821068,S&P 600,2.0,8.0,1.0,18.0,9.0,Stable
MSI,30.450000000000003,True,False,False,False,True,1.0,False,True,0.25,False,0.5623351446188083,S&P 500,11.0,56.0,1.0,8.0,0.7272727272727273,Slight Decrease
MSM,41.93611111111111,True,False,False,False,False,2.0,False,False,0.375,False,0.3767701612564367,S&P 400,3.0,13.0,1.0,8.0,2.6666666666666665,Moderate Decrease
MTB,45.08461538461538,True,True,True,False,True,7.0,False,False,0.2352941176470588,False,0.4659992569610426,S&P 500,10.0,34.0,1.0,17.0,1.7,Stable
MTCH,48.55,True,False,False,False,False,2.0,False,False,0.5,False,1.3592367006650063,S&P 500,7.0,24.0,1.0,10.0,1.4285714285714286,Moderate Decrease
MTD,30.450000000000003,True,False,False,False,False,0.0,False,False,0.375,False,0.3767701612564367,S&P 500,4.0,20.0,1.0,8.0,2.0,Slight Decrease
MTDR,35.792857142857144,True,False,False,True,False,11.0,False,False,0.3,False,0.3250829733914482,S&P 400,8.0,24.0,1.0,10.0,1.25,Slight Decrease
MTG,54.81666666666666,True,True,False,False,True,5.0,False,False,0.3333333333333333,False,0.8369882167858358,S&P 400,8.0,35.0,1.0,12.0,1.5,Slight Decrease
MTH,32.083333333333336,True,False,False,False,False,0.0,False,True,0.1818181818181818,True,0.6001660731596457,S&P 600,6.0,13.0,1.0,11.0,1.8333333333333333,Slight Decrease
MTN,26.725,True,False,True,False,True,3.0,False,False,0.5,False,0.3250829733914482,S&P 400,4.0,26.0,1.0,10.0,2.5,Slight Decrease
MTRN,63.80714285714286,True,False,False,False,False,7.0,False,False,0.2222222222222222,False,0.6365141682948128,S&P 600,10.0,21.0,1.0,9.0,0.9,Stable
MTSI,81.08571428571429,True,False,False,False,True,1.0,False,False,0.25,False,0.6931471805599453,S&P 400,6.0,16.0,1.0,8.0,1.3333333333333333,Moderate Decrease
MTX,84.71428571428572,True,False,True,False,True,0.0,False,True,0.2222222222222222,False,0.6837389058487535,S&P 600,5.0,23.0,1.0,9.0,1.8,Slight Decrease
MTZ,55.74615384615385,True,False,True,False,True,14.0,False,False,0.25,True,1.0821955300387671,S&P 400,8.0,19.0,1.0,8.0,1.0,Moderate Increase
MU,70.06428571428573,True,True,False,False,False,7.0,False,False,0.5,True,0.7356219397587946,S&P 500,7.0,23.0,1.0,8.0,1.1428571428571428,Significant Decrease
MUR,55.12380952380952,True,True,True,False,True,0.0,False,False,0.3,False,0.3250829733914482,S&P 400,11.0,26.0,1.0,10.0,0.9090909090909092,Stable
MUSA,52.58227513227513,True,True,True,False,False,11.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 400,6.0,21.0,1.0,11.0,1.8333333333333333,Slight Decrease
MXL,74.52714285714286,True,True,True,True,False,14.0,False,False,0.125,False,0.7356219397587946,S&P 600,5.0,13.0,1.0,8.0,1.6,Significant Decrease
MYE,57.83571428571429,True,False,True,False,False,4.0,False,False,0.25,False,0.3767701612564367,S&P 600,6.0,24.0,1.0,8.0,1.3333333333333333,Slight Decrease
MYGN,45.51865079365079,True,False,False,True,False,4.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,8.0,18.0,1.0,9.0,1.125,Moderate Decrease
NABL,48.55,True,False,False,False,False,3.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 600,4.0,8.0,1.0,7.0,1.75,Moderate Decrease
NARI,83.04917582417582,True,False,True,False,True,1.0,False,False,0.3,False,0.3250829733914482,S&P 400,3.0,9.0,1.0,10.0,3.3333333333333335,Slight Decrease
NATI,27.944444444444443,True,False,False,False,True,3.0,False,False,0.25,False,0.3767701612564367,S&P 400,3.0,15.0,1.0,8.0,2.6666666666666665,Slight Decrease
NAVI,62.597023809523805,True,True,False,False,True,1.0,False,False,0.4,False,0.639031859650177,S&P 600,9.0,21.0,1.0,10.0,1.1111111111111112,Stable
NBHC,43.93333333333333,True,False,False,False,False,10.0,False,False,0.25,False,1.073542846408523,S&P 600,3.0,10.0,1.0,8.0,2.6666666666666665,Moderate Decrease
NBIX,63.855952380952374,True,False,True,True,True,7.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,5.0,14.0,1.0,9.0,1.8,Slight Decrease
NBR,91.19285714285714,True,True,False,True,True,12.0,False,False,0.1428571428571428,False,0.796311640173813,S&P 600,7.0,21.0,1.0,7.0,1.0,Stable
NBTB,17.925,True,False,False,False,True,0.0,False,False,0.1666666666666666,False,0.2868359830561607,S&P 600,6.0,30.0,1.0,12.0,2.0,Slight Decrease
NDAQ,47.96428571428571,True,False,True,False,True,1.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,11.0,52.0,1.0,11.0,1.0,Slight Decrease
NDSN,33.55138888888889,True,True,True,True,False,5.0,False,False,0.3333333333333333,True,0.6837389058487535,S&P 500,7.0,27.0,1.0,9.0,1.2857142857142858,Slight Decrease
NEE,52.95892857142857,True,True,False,True,True,2.0,False,False,0.3333333333333333,False,0.5660857389596289,S&P 500,7.0,35.0,1.0,12.0,1.7142857142857142,Stable
NEM,62.464285714285715,True,True,False,False,True,5.0,False,False,0.4166666666666667,True,0.7214636866925115,S&P 500,12.0,50.0,1.0,12.0,1.0,Slight Decrease
NEO,65.95,True,True,False,False,True,0.0,False,False,0.375,False,0.7356219397587946,S&P 600,10.0,26.0,1.0,8.0,0.8,Stable
NEOG,17.925,True,False,False,False,False,0.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 400,6.0,19.0,1.0,9.0,1.5,Slight Decrease
NEU,59.760714285714286,True,False,True,False,True,10.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 400,5.0,11.0,1.0,7.0,1.4,Slight Decrease
NEX,37.214285714285715,True,False,False,False,False,1.0,False,False,0.1818181818181818,False,0.3046360973492381,S&P 600,4.0,19.0,1.0,11.0,2.75,Slight Decrease
NFBK,29.930555555555557,True,True,False,False,True,3.0,False,False,0.2,False,0.639031859650177,S&P 600,7.0,15.0,1.0,10.0,1.4285714285714286,Slight Decrease
NFLX,65.0,True,True,False,False,True,3.0,False,True,0.25,False,0.2868359830561607,S&P 500,5.0,17.0,1.0,12.0,2.4,Slight Decrease
NGVT,48.94047619047619,True,False,True,False,True,3.0,False,False,0.3,True,0.639031859650177,S&P 600,9.0,11.0,1.0,10.0,1.1111111111111112,Slight Decrease
NHC,46.16071428571428,True,True,False,True,True,7.0,False,False,0.125,False,0.3767701612564367,S&P 600,3.0,7.0,1.0,8.0,2.6666666666666665,Moderate Increase
NI,71.67599206349206,True,True,True,False,True,2.0,False,False,0.3333333333333333,True,0.5623351446188083,S&P 500,14.0,35.0,1.0,12.0,0.8571428571428571,Stable
NJR,66.71071428571429,True,True,False,False,True,5.0,False,False,0.3,False,0.5004024235381879,S&P 400,7.0,28.0,1.0,10.0,1.4285714285714286,Slight Decrease
NKE,44.496428571428574,True,False,True,False,True,4.0,False,False,0.3846153846153846,True,0.7902679680745903,S&P 500,9.0,32.0,1.0,13.0,1.4444444444444444,Slight Decrease
NMIH,30.450000000000003,True,False,False,False,True,2.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,4.0,10.0,1.0,9.0,2.25,Moderate Decrease
NOC,32.74464285714286,True,False,True,False,True,5.0,False,False,0.4615384615384615,False,0.7902679680745903,S&P 500,10.0,32.0,0.0,13.0,1.3,Stable
NOG,35.65,True,False,False,False,True,4.0,False,False,0.25,False,0.3767701612564367,S&P 600,7.0,15.0,1.0,8.0,1.1428571428571428,Moderate Decrease
NOV,83.01620879120878,True,False,True,False,True,10.0,False,False,0.125,False,0.5623351446188083,S&P 400,5.0,21.0,1.0,8.0,1.6,Slight Decrease
NOW,67.69047619047619,True,False,True,False,False,2.0,False,False,0.3636363636363636,False,0.4741393130578373,S&P 500,3.0,13.0,1.0,11.0,3.6666666666666665,Stable
NPK,83.09285714285714,True,False,False,True,True,16.0,False,False,0.2,False,0.6730116670092565,S&P 600,3.0,4.0,1.0,5.0,1.6666666666666667,Moderate Decrease
NPO,94.02142857142856,True,False,False,False,True,0.0,False,False,0.2,False,0.639031859650177,S&P 600,4.0,23.0,1.0,10.0,2.5,Stable
NRG,89.11785714285715,True,True,False,True,True,1.0,False,False,0.4,False,1.0888999753452238,S&P 500,12.0,36.0,1.0,10.0,0.8333333333333334,Stable
NSC,43.82777777777778,True,False,True,False,True,2.0,False,False,0.2307692307692307,False,0.937155853065701,S&P 500,11.0,36.0,1.0,13.0,1.181818181818182,Stable
NSIT,43.01875,True,False,False,False,True,1.0,False,True,0.4,False,0.639031859650177,S&P 600,6.0,20.0,1.0,10.0,1.6666666666666667,Slight Decrease
NSP,48.43928571428572,True,False,False,False,True,21.0,False,False,0.3,False,0.639031859650177,S&P 400,4.0,19.0,1.0,10.0,2.5,Moderate Decrease
NTAP,61.464285714285715,True,False,True,False,True,9.0,False,False,0.3333333333333333,False,0.8486855577264172,S&P 500,8.0,25.0,1.0,9.0,1.125,Slight Decrease
NTCT,37.60192307692307,True,True,False,True,True,7.0,False,False,0.3,False,0.9404479886553264,S&P 600,6.0,14.0,1.0,10.0,1.6666666666666667,Stable
NTGR,55.65436507936508,True,False,False,True,False,0.0,False,False,0.5,False,0.7356219397587946,S&P 600,5.0,19.0,1.0,8.0,1.6,Moderate Decrease
