ticker,company_name,directorid,directorname,rolename,datestartrole,dateendrole,qualification,valid_start,valid_end,university,uniscoreavg
HAL,Halliburton,1269010.0,Jeff Miller,Chairman/President/CEO,2019-01-01,2024-02-24 19:51:12.077660,BS,2019.0,2024.0,AGH University of Science and Technology,17.925
HAL,Halliburton,32273.0,The Hon. Dick Cheney,President/CEO,1995-10-01,1996-01-02 00:00:00.000000,Attended,1995.0,1996.0,Yale University,89.43846153846154
HAL,Halliburton,32273.0,The Hon. Dick Cheney,President/CEO,1995-10-01,1996-01-02 00:00:00.000000,Attended,1995.0,1996.0,Government College University Faisalabad,34.4
HAL,Halliburton,39566.0,Thomas Cruikshank,President/CEO,1983-05-01,1989-01-01 00:00:00.000000,Attended,1983.0,1989.0,The University of Texas at San Antonio,32.74375
HAL,Halliburton,36552.0,Dave Lesar,Chairman/CEO,2014-08-01,2017-06-01 00:00:00.000000,BSc,2014.0,2017.0,University of Wisconsin,67.0
HAL,Halliburton,39566.0,Thomas Cruikshank,Chairman/CEO,1989-01-01,1995-10-01 00:00:00.000000,Attended,1989.0,1995.0,The University of Texas at San Antonio,32.74375
HAL,Halliburton,32273.0,The Hon. Dick Cheney,CEO,1998-10-01,2000-01-01 00:00:00.000000,PhD,1998.0,2000.0,University of Wisconsin,67.0
HAL,Halliburton,32273.0,The Hon. Dick Cheney,Chairman/CEO,1997-05-31,1998-10-01 00:00:00.000000,PhD,1997.0,1998.0,University of Wisconsin,67.0
HAL,Halliburton,1269010.0,Jeff Miller,President/CEO,2017-06-01,2019-01-01 00:00:00.000000,BS,2017.0,2019.0,AGH University of Science and Technology,17.925
HAL,Halliburton,1269010.0,Jeff Miller,President/CEO,2017-06-01,2019-01-01 00:00:00.000000,MBA,2017.0,2019.0,Texas A&M University,52.300000000000004
HAL,Halliburton,32273.0,The Hon. Dick Cheney,Chairman/CEO,1997-05-31,1998-10-01 00:00:00.000000,Attended,1997.0,1998.0,Government College University Faisalabad,34.4
HAL,Halliburton,32273.0,The Hon. Dick Cheney,Chairman/President/CEO,1996-01-02,1997-05-31 00:00:00.000000,Attended,1996.0,1997.0,Government College University Faisalabad,34.4
HAL,Halliburton,32273.0,The Hon. Dick Cheney,President/CEO,1995-10-01,1996-01-02 00:00:00.000000,MA,1995.0,1996.0,University of Wyoming,33.400000000000006
HAL,Halliburton,32273.0,The Hon. Dick Cheney,Chairman/President/CEO,1996-01-02,1997-05-31 00:00:00.000000,MA,1996.0,1997.0,University of Wyoming,33.400000000000006
HAL,Halliburton,1269010.0,Jeff Miller,Chairman/President/CEO,2019-01-01,2024-02-24 19:51:12.077660,MBA,2019.0,2024.0,Texas A&M University,52.300000000000004
HAL,Halliburton,32273.0,The Hon. Dick Cheney,CEO,1998-10-01,2000-01-01 00:00:00.000000,Attended,1998.0,2000.0,Government College University Faisalabad,34.4
HIG,Hartford (The),36349.0,Donald Frahm,Chairman/President/CEO,1988-04-01,1997-01-31 00:00:00.000000,BSBA,1988.0,1997.0,AGH University of Science and Technology,17.925
HIG,Hartford (The),1073631.0,Chris Swift,CEO,2014-07-01,2015-01-05 00:00:00.000000,Certified Public Accountant,2014.0,2015.0,American University,34.95
HIG,Hartford (The),1073631.0,Chris Swift,Chairman/CEO,2015-01-05,2024-02-24 19:51:12.077660,Bachelor's Degree,2015.0,2024.0,Marquette University,28.325
HIG,Hartford (The),1073631.0,Chris Swift,Chairman/CEO,2015-01-05,2024-02-24 19:51:12.077660,Certified Public Accountant,2015.0,2024.0,American University,34.95
HIG,Hartford (The),333604.0,Liam McGee,Chairman/CEO,2009-10-01,2009-12-17 00:00:00.000000,JD,2009.0,2009.0,Aalborg University,44.83125
HIG,Hartford (The),333604.0,Liam McGee,Chairman/CEO,2009-10-01,2009-12-17 00:00:00.000000,BA,2009.0,2009.0,University of San Diego,29.7
HIG,Hartford (The),1073631.0,Chris Swift,CEO,2014-07-01,2015-01-05 00:00:00.000000,Bachelor's Degree,2014.0,2015.0,Marquette University,28.325
HIG,Hartford (The),333604.0,Liam McGee,Chairman/CEO,2009-10-01,2009-12-17 00:00:00.000000,MBA,2009.0,2009.0,AGH University of Science and Technology,17.925
HIG,Hartford (The),333604.0,Liam McGee,Chairman/President/CEO,2009-12-17,2014-06-30 00:00:00.000000,BA,2009.0,2014.0,University of San Diego,29.7
HIG,Hartford (The),333604.0,Liam McGee,Chairman/President/CEO,2009-12-17,2014-06-30 00:00:00.000000,JD,2009.0,2014.0,Aalborg University,44.83125
HIG,Hartford (The),333604.0,Liam McGee,Chairman/President/CEO,2009-12-17,2014-06-30 00:00:00.000000,MBA,2009.0,2014.0,AGH University of Science and Technology,17.925
HAS,Hasbro,69007.0,Al Verrecchia,President/CEO,2003-05-15,2008-05-22 00:00:00.000000,BS,2003.0,2008.0,University of Rhode Island,34.2625
HAS,Hasbro,69097.0,Doctor Alan Hassenfeld,Chairman/CEO,1999-01-01,2003-05-14 00:00:00.000000,BA,1999.0,2003.0,University of Pennsylvania,85.97692307692309
HAS,Hasbro,69097.0,Doctor Alan Hassenfeld,Chairman/President/CEO,1989-01-01,1999-01-01 00:00:00.000000,BA,1989.0,1999.0,University of Pennsylvania,85.97692307692309
HAS,Hasbro,205487.0,Brian Goldner,Chairman/President/CEO,2015-05-21,2017-02-06 00:00:00.000000,Executive Education Program,2015.0,2017.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
HAS,Hasbro,205487.0,Brian Goldner,President/CEO,2008-05-22,2015-05-21 00:00:00.000000,Graduated,2008.0,2015.0,Dartmouth College,58.323076923076925
HAS,Hasbro,69007.0,Al Verrecchia,President/CEO,2003-05-15,2008-05-22 00:00:00.000000,MBA,2003.0,2008.0,University of Rhode Island,34.2625
HAS,Hasbro,205487.0,Brian Goldner,Chairman/CEO,2017-02-06,2021-10-12 00:00:00.000000,Executive Education Program,2017.0,2021.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
HAS,Hasbro,205487.0,Brian Goldner,Chairman/President/CEO,2015-05-21,2017-02-06 00:00:00.000000,Graduated,2015.0,2017.0,Dartmouth College,58.323076923076925
HAS,Hasbro,205487.0,Brian Goldner,Chairman/CEO,2017-02-06,2021-10-12 00:00:00.000000,Graduated,2017.0,2021.0,Dartmouth College,58.323076923076925
HAS,Hasbro,1202069.0,Rich Stoddart,Interim CEO,2021-10-10,2022-02-25 00:00:00.000000,BA,2021.0,2022.0,Dartmouth College,58.323076923076925
HAS,Hasbro,205487.0,Brian Goldner,President/CEO,2008-05-22,2015-05-21 00:00:00.000000,Executive Education Program,2008.0,2015.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
HAS,Hasbro,2463090.0,Chris Cocks,CEO,2022-02-25,2024-02-24 19:51:12.077660,,2022.0,2024.0,Centrale Nantes,40.33
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,President/CEO,1982-01-01,1985-08-01 00:00:00.000000,MD,1982.0,1985.0,University of Washington,78.5
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/President/CEO,1987-09-01,1994-02-01 00:00:00.000000,BA,1987.0,1994.0,Vanderbilt University,59.73076923076923
HCA,HCA Healthcare,207160.0,Bill Gracey,CEO,,2024-02-24 19:51:12.077660,Bachelor's Degree,,2024.0,University of Texas at Austin,73.39166666666667
HCA,HCA Healthcare,85837.0,James Shelton,Group President/CEO,1998-01-01,1999-05-11 00:00:00.000000,MS,1998.0,1999.0,Aalborg University,44.83125
HCA,HCA Healthcare,8077.0,Governor Rick Scott,Chairman/President/CEO,1996-05-09,1997-07-25 00:00:00.000000,BSBA,1996.0,1997.0,Aalborg University,44.83125
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/CEO,1985-08-01,1987-09-01 00:00:00.000000,MD,1985.0,1987.0,University of Washington,78.5
HCA,HCA Healthcare,85837.0,James Shelton,Group President/CEO,1994-06-01,1998-01-01 00:00:00.000000,MS,1994.0,1998.0,Aalborg University,44.83125
HCA,HCA Healthcare,275647.0,Frank Murphy,President/CEO,1982-01-01,1996-01-01 00:00:00.000000,BA,1982.0,1996.0,Duke University,82.08461538461538
HCA,HCA Healthcare,35177.0,R Johnson,Chairman/CEO,2014-12-31,2018-12-31 00:00:00.000000,BS,2014.0,2018.0,AGH University of Science and Technology,17.925
HCA,HCA Healthcare,8077.0,Governor Rick Scott,Chairman/CEO,1988-07-01,1993-09-01 00:00:00.000000,JD,1988.0,1993.0,Aalborg University,44.83125
HCA,HCA Healthcare,35155.0,Richard Bracken,Chairman/CEO,2011-03-10,2013-12-31 00:00:00.000000,BA,2011.0,2013.0,San Diego State University,31.19375
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,President/CEO,1982-01-01,1985-08-01 00:00:00.000000,BA,1982.0,1985.0,Vanderbilt University,59.73076923076923
HCA,HCA Healthcare,593075.0,Brian Dunn,CEO,1992-01-01,1993-01-01 00:00:00.000000,MHA,1992.0,1993.0,Virginia Commonwealth University,40.65
HCA,HCA Healthcare,35175.0,Sam Hazen,CEO,2019-01-01,2024-02-24 19:51:12.077660,MBA,2019.0,2024.0,"University of Nevada, Las Vegas",32.17
HCA,HCA Healthcare,35130.0,Jack Bovender Jr,President/CEO,2001-01-01,2001-12-01 00:00:00.000000,BA,2001.0,2001.0,Duke University,82.08461538461538
HCA,HCA Healthcare,593075.0,Brian Dunn,CEO/COO,1993-08-01,1995-08-01 00:00:00.000000,BA,1993.0,1995.0,University of Utah,51.150000000000006
HCA,HCA Healthcare,85837.0,James Shelton,Group President/CEO,1994-06-01,1998-01-01 00:00:00.000000,BA,1994.0,1998.0,Louisiana State University,31.16875
HCA,HCA Healthcare,85837.0,James Shelton,Group President/CEO,1998-01-01,1999-05-11 00:00:00.000000,BA,1998.0,1999.0,Louisiana State University,31.16875
HCA,HCA Healthcare,35130.0,Jack Bovender Jr,President/CEO,2001-01-01,2001-12-01 00:00:00.000000,MHA,2001.0,2001.0,Duke University,82.08461538461538
HCA,HCA Healthcare,8077.0,Governor Rick Scott,Chairman/President/CEO,1996-05-09,1997-07-25 00:00:00.000000,JD,1996.0,1997.0,Aalborg University,44.83125
HCA,HCA Healthcare,207160.0,Bill Gracey,CEO,,2024-02-24 19:51:12.077660,Masters Degree,,2024.0,Aalborg University,44.83125
HCA,HCA Healthcare,35177.0,R Johnson,Chairman/CEO,2014-12-31,2018-12-31 00:00:00.000000,Certified Public Accountant,2014.0,2018.0,American University,34.95
HCA,HCA Healthcare,8077.0,Governor Rick Scott,Chairman/CEO,1988-07-01,1993-09-01 00:00:00.000000,BSBA,1988.0,1993.0,Aalborg University,44.83125
HCA,HCA Healthcare,593075.0,Brian Dunn,CEO/COO,1993-08-01,1995-08-01 00:00:00.000000,MHA,1993.0,1995.0,Virginia Commonwealth University,40.65
HCA,HCA Healthcare,35177.0,R Johnson,President/CEO,2014-01-01,2014-12-31 00:00:00.000000,Certified Public Accountant,2014.0,2014.0,American University,34.95
HCA,HCA Healthcare,275647.0,Frank Murphy,President/CEO,1982-01-01,1996-01-01 00:00:00.000000,Masters Degree,1982.0,1996.0,Duke University,82.08461538461538
HCA,HCA Healthcare,35130.0,Jack Bovender Jr,Chairman/CEO,2002-01-01,2006-11-17 00:00:00.000000,BA,2002.0,2006.0,Duke University,82.08461538461538
HCA,HCA Healthcare,35155.0,Richard Bracken,Chairman/CEO,2011-03-10,2013-12-31 00:00:00.000000,MA,2011.0,2013.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/CEO,1997-07-01,2001-01-01 00:00:00.000000,BA,1997.0,2001.0,Vanderbilt University,59.73076923076923
HCA,HCA Healthcare,35175.0,Sam Hazen,CEO,2019-01-01,2024-02-24 19:51:12.077660,BS,2019.0,2024.0,University of Kentucky,40.125
HCA,HCA Healthcare,35130.0,Jack Bovender Jr,Chairman/CEO,2002-01-01,2006-11-17 00:00:00.000000,MHA,2002.0,2006.0,Duke University,82.08461538461538
HCA,HCA Healthcare,2761218.0,Josh DeTillio,CEO,,2024-02-24 19:51:12.077660,MBA,,2024.0,Vanderbilt University,59.73076923076923
HCA,HCA Healthcare,2761218.0,Josh DeTillio,CEO,,2024-02-24 19:51:12.077660,Masters Degree,,2024.0,Harvard University,93.73076923076923
HCA,HCA Healthcare,35177.0,R Johnson,President/CEO,2014-01-01,2014-12-31 00:00:00.000000,BS,2014.0,2014.0,AGH University of Science and Technology,17.925
HCA,HCA Healthcare,8077.0,Governor Rick Scott,President/CEO,1993-09-01,1996-05-09 00:00:00.000000,JD,1993.0,1996.0,Aalborg University,44.83125
HCA,HCA Healthcare,8077.0,Governor Rick Scott,President/CEO,1993-09-01,1996-05-09 00:00:00.000000,BSBA,1993.0,1996.0,Aalborg University,44.83125
HCA,HCA Healthcare,593075.0,Brian Dunn,CEO,1992-01-01,1993-01-01 00:00:00.000000,BA,1992.0,1993.0,University of Utah,51.150000000000006
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/President/CEO,1987-09-01,1994-02-01 00:00:00.000000,MD,1987.0,1994.0,University of Washington,78.5
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/CEO,1985-08-01,1987-09-01 00:00:00.000000,BA,1985.0,1987.0,Vanderbilt University,59.73076923076923
HCA,HCA Healthcare,2761218.0,Josh DeTillio,CEO,,2024-02-24 19:51:12.077660,BS,,2024.0,National United University,15.4
HCA,HCA Healthcare,35142.0,Doctor Thomas Frist Jr,Chairman/CEO,1997-07-01,2001-01-01 00:00:00.000000,MD,1997.0,2001.0,University of Washington,78.5
PEAK,Healthpeak,371973.0,Tom Herzog,President/CEO,2017-06-01,2020-01-01 00:00:00.000000,MS,2017.0,2020.0,Iowa State University,40.74230769230769
PEAK,Healthpeak,180006.0,Ken Roath,Chairman/President/CEO,1988-05-01,2002-10-01 00:00:00.000000,BS,1988.0,2002.0,San Diego State University,31.19375
PEAK,Healthpeak,883761.0,Scott Brinker,President/CEO,2022-10-06,2024-02-24 19:51:12.077660,MBA,2022.0,2024.0,AGH University of Science and Technology,17.925
PEAK,Healthpeak,55217.0,Jay Flaherty III,President/CEO,2003-05-07,2005-05-16 00:00:00.000000,BBA,2003.0,2005.0,University of Notre Dame,56.349999999999994
PEAK,Healthpeak,883761.0,Scott Brinker,President/CEO,2022-10-06,2024-02-24 19:51:12.077660,BA,2022.0,2024.0,Yale University,89.43846153846154
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2020-01-01,2022-10-06 00:00:00.000000,Certified Public Accountant,2020.0,2022.0,American University,34.95
PEAK,Healthpeak,78482.0,Mike McKee,Chairman/Interim President/CEO,2016-07-11,2017-01-01 00:00:00.000000,MA,2016.0,2017.0,University of Southern California,65.46153846153847
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2017-01-01,2017-06-01 00:00:00.000000,MS,2017.0,2017.0,Iowa State University,40.74230769230769
PEAK,Healthpeak,597923.0,Gregory Davis,President/CEO,2020-08-17,2024-02-24 19:51:12.077660,,2020.0,2024.0,Centrale Nantes,40.33
PEAK,Healthpeak,371973.0,Tom Herzog,President/CEO,2017-06-01,2020-01-01 00:00:00.000000,BS,2017.0,2020.0,Aalborg University,44.83125
PEAK,Healthpeak,78482.0,Mike McKee,Chairman/Interim President/CEO,2016-07-11,2017-01-01 00:00:00.000000,BA,2016.0,2017.0,AGH University of Science and Technology,17.925
PEAK,Healthpeak,55217.0,Jay Flaherty III,Chairman/President/CEO,2005-05-16,2013-10-02 00:00:00.000000,Certified Public Accountant,2005.0,2013.0,American University,34.95
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2017-01-01,2017-06-01 00:00:00.000000,Certified Public Accountant,2017.0,2017.0,American University,34.95
PEAK,Healthpeak,55217.0,Jay Flaherty III,Chairman/President/CEO,2005-05-16,2013-10-02 00:00:00.000000,MBA,2005.0,2013.0,"University of California, Berkeley",89.5076923076923
PEAK,Healthpeak,180006.0,Ken Roath,Chairman/CEO,2002-10-01,2003-05-07 00:00:00.000000,BS,2002.0,2003.0,San Diego State University,31.19375
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2020-01-01,2022-10-06 00:00:00.000000,MS,2020.0,2022.0,Iowa State University,40.74230769230769
PEAK,Healthpeak,55217.0,Jay Flaherty III,President/CEO,2003-05-07,2005-05-16 00:00:00.000000,MBA,2003.0,2005.0,"University of California, Berkeley",89.5076923076923
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2017-01-01,2017-06-01 00:00:00.000000,BS,2017.0,2017.0,Aalborg University,44.83125
PEAK,Healthpeak,371973.0,Tom Herzog,President/CEO,2017-06-01,2020-01-01 00:00:00.000000,Certified Public Accountant,2017.0,2020.0,American University,34.95
PEAK,Healthpeak,203689.0,Lauralee Martin,President/CEO,2013-10-02,2016-07-11 00:00:00.000000,BA,2013.0,2016.0,Oregon State University,35.99166666666667
PEAK,Healthpeak,371973.0,Tom Herzog,CEO,2020-01-01,2022-10-06 00:00:00.000000,BS,2020.0,2022.0,Aalborg University,44.83125
PEAK,Healthpeak,78482.0,Mike McKee,Chairman/Interim President/CEO,2016-07-11,2017-01-01 00:00:00.000000,JD,2016.0,2017.0,University of Southern California,65.46153846153847
PEAK,Healthpeak,55217.0,Jay Flaherty III,Chairman/President/CEO,2005-05-16,2013-10-02 00:00:00.000000,BBA,2005.0,2013.0,University of Notre Dame,56.349999999999994
PEAK,Healthpeak,203689.0,Lauralee Martin,President/CEO,2013-10-02,2016-07-11 00:00:00.000000,MBA,2013.0,2016.0,University of Connecticut,37.7375
PEAK,Healthpeak,55217.0,Jay Flaherty III,President/CEO,2003-05-07,2005-05-16 00:00:00.000000,Certified Public Accountant,2003.0,2005.0,American University,34.95
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/CEO,2005-05-18,2024-02-24 19:51:12.077660,Chartered Accountant,2005.0,2024.0,American University of Beirut,35.66875
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/CEO,2005-05-18,2024-02-24 19:51:12.077660,BCom,2005.0,2024.0,University of the Witwatersrand,44.40625
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/President/CEO,1995-11-03,2005-05-18 00:00:00.000000,Chartered Accountant,1995.0,2005.0,American University of Beirut,35.66875
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/CEO,2005-05-18,2024-02-24 19:51:12.077660,Certified Public Accountant,2005.0,2024.0,AGH University of Science and Technology,17.925
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/CEO,2005-05-18,2024-02-24 19:51:12.077660,Certified,2005.0,2024.0,University of the Witwatersrand,44.40625
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/President/CEO,1995-11-03,2005-05-18 00:00:00.000000,Certified,1995.0,2005.0,University of the Witwatersrand,44.40625
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/President/CEO,1995-11-03,2005-05-18 00:00:00.000000,Certified Public Accountant,1995.0,2005.0,AGH University of Science and Technology,17.925
HSIC,Henry Schein,85377.0,Stan Bergman,Chairman/President/CEO,1995-11-03,2005-05-18 00:00:00.000000,BCom,1995.0,2005.0,University of the Witwatersrand,44.40625
HSY,Hershey's,36114.0,Ken Wolfe,Chairman/CEO,1993-01-01,2001-03-01 00:00:00.000000,BA,1993.0,2001.0,Yale University,89.43846153846154
HSY,Hershey's,36147.0,Dave West,President/CEO,2007-12-01,2011-05-17 00:00:00.000000,BBA (Cum Laude),2007.0,2011.0,Cornell University,83.4923076923077
HSY,Hershey's,36118.0,Rick Lenny,Chairman/President/CEO,2002-01-01,2007-10-02 00:00:00.000000,MBA (Hons),2002.0,2007.0,Northwestern University,80.92307692307692
HSY,Hershey's,204293.0,JP Bilbrey,Chairman/President/CEO,2015-04-02,2017-03-01 00:00:00.000000,BS,2015.0,2017.0,Kansas State University,26.525
HSY,Hershey's,39291.0,Richard Zimmerman,President/CEO,1984-01-01,1985-03-01 00:00:00.000000,BA,1984.0,1985.0,Aalborg University,44.83125
HSY,Hershey's,36118.0,Rick Lenny,Chairman/President/CEO,2002-01-01,2007-10-02 00:00:00.000000,BBA (magna cum laude),2002.0,2007.0,Georgia State University,35.4625
HSY,Hershey's,485170.0,Michele Buck,President/CEO,2017-03-01,2019-10-11 00:00:00.000000,MBA,2017.0,2019.0,University of North Carolina Wilmington,17.9625
HSY,Hershey's,36118.0,Rick Lenny,President/CEO,2001-03-12,2001-12-31 00:00:00.000000,BBA (magna cum laude),2001.0,2001.0,Georgia State University,35.4625
HSY,Hershey's,36118.0,Rick Lenny,Chairman/CEO,2007-10-02,2007-12-01 00:00:00.000000,MBA (Hons),2007.0,2007.0,Northwestern University,80.92307692307692
HSY,Hershey's,36118.0,Rick Lenny,Chairman/CEO,2007-10-02,2007-12-01 00:00:00.000000,BBA (magna cum laude),2007.0,2007.0,Georgia State University,35.4625
HSY,Hershey's,204293.0,JP Bilbrey,Executive VP/COO/Interim President/Interim CEO,2011-05-17,2011-06-15 00:00:00.000000,BS,2011.0,2011.0,Kansas State University,26.525
HSY,Hershey's,485170.0,Michele Buck,Chairman/President/CEO,2019-10-11,2024-02-24 19:51:12.077660,BS,2019.0,2024.0,AGH University of Science and Technology,17.925
HSY,Hershey's,485170.0,Michele Buck,Chairman/President/CEO,2019-10-11,2024-02-24 19:51:12.077660,MBA,2019.0,2024.0,University of North Carolina Wilmington,17.9625
HSY,Hershey's,36118.0,Rick Lenny,President/CEO,2001-03-12,2001-12-31 00:00:00.000000,MBA (Hons),2001.0,2001.0,Northwestern University,80.92307692307692
HSY,Hershey's,485170.0,Michele Buck,President/CEO,2017-03-01,2019-10-11 00:00:00.000000,BS,2017.0,2019.0,AGH University of Science and Technology,17.925
HSY,Hershey's,204293.0,JP Bilbrey,President/CEO,2011-06-15,2015-04-02 00:00:00.000000,BS,2011.0,2015.0,Kansas State University,26.525
HSY,Hershey's,39291.0,Richard Zimmerman,Chairman/CEO,1985-03-01,1993-01-01 00:00:00.000000,BA,1985.0,1993.0,Aalborg University,44.83125
HSY,Hershey's,36114.0,Ken Wolfe,Chairman/CEO,1993-01-01,2001-03-01 00:00:00.000000,MBA,1993.0,2001.0,University of Pennsylvania,85.97692307692309
HES,Hess Corporation,64947.0,John Hess,CEO,2013-05-16,2024-02-24 19:51:12.077660,MBA,2013.0,2024.0,Harvard University,93.73076923076923
HES,Hess Corporation,64947.0,John Hess,Chairman/CEO,1995-05-03,2013-05-16 00:00:00.000000,MBA,1995.0,2013.0,Harvard University,93.73076923076923
HES,Hess Corporation,64947.0,John Hess,Chairman/CEO,1995-05-03,2013-05-16 00:00:00.000000,BA,1995.0,2013.0,Harvard University,93.73076923076923
HES,Hess Corporation,64947.0,John Hess,CEO,2013-05-16,2024-02-24 19:51:12.077660,BA,2013.0,2024.0,Harvard University,93.73076923076923
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,CEO,2017-06-20,2018-02-01 00:00:00.000000,MBA,2017.0,2018.0,Harvard University,93.73076923076923
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,CEO,2017-06-20,2018-02-01 00:00:00.000000,Attended,2017.0,2018.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,25.516666666666666
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,CEO,2017-06-20,2018-02-01 00:00:00.000000,BA (Hons),2017.0,2018.0,Princeton University,92.13846153846154
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,President/CEO,2015-11-02,2017-06-20 00:00:00.000000,Attended,2015.0,2017.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,25.516666666666666
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,President/CEO,2015-11-02,2017-06-20 00:00:00.000000,BA (Hons),2015.0,2017.0,Princeton University,92.13846153846154
HPE,Hewlett Packard Enterprise,1192124.0,Antonio Neri,President/CEO,2018-02-01,2024-02-24 19:51:12.077660,Bachelor's Degree,2018.0,2024.0,Kazan National Research Technological University,17.240000000000002
HPE,Hewlett Packard Enterprise,34345.0,Meg Whitman,President/CEO,2015-11-02,2017-06-20 00:00:00.000000,MBA,2015.0,2017.0,Harvard University,93.73076923076923
HPE,Hewlett Packard Enterprise,1192124.0,Antonio Neri,President/CEO,2018-02-01,2024-02-24 19:51:12.077660,BEng,2018.0,2024.0,Universidad Autónoma del Estado de Mexico (UAEMex),14.992857142857144
HLT,Hilton Worldwide,57312.0,William Hilton,Chairman/President/CEO,1979-01-01,1993-02-01 00:00:00.000000,Attended,1979.0,1993.0,University of Southern California,65.46153846153847
HLT,Hilton Worldwide,57312.0,William Hilton,Chairman/CEO,1993-02-01,1996-02-01 00:00:00.000000,Attended,1993.0,1996.0,University of Southern California,65.46153846153847
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,Co-Chairman/CEO,2004-05-27,2007-10-25 00:00:00.000000,Graduated,2004.0,2007.0,Boston College,48.09615384615385
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,Co-Chairman/CEO,2004-05-27,2007-10-25 00:00:00.000000,MBA,2004.0,2007.0,"California State University, Long Beach",11.35
HLT,Hilton Worldwide,180239.0,Chris Nassetta,President/CEO,2013-12-12,2024-02-24 19:51:12.077660,BS,2013.0,2024.0,Aalborg University,44.83125
HLT,Hilton Worldwide,180239.0,Chris Nassetta,President/CEO,2013-12-12,2024-02-24 19:51:12.077660,Attended,2013.0,2024.0,London School of Economics and Political Science,75.4076923076923
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,President/CEO,1996-02-01,2004-05-27 00:00:00.000000,Graduated,1996.0,2004.0,Boston College,48.09615384615385
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,President/CEO,1996-02-01,2004-05-27 00:00:00.000000,MBA,1996.0,2004.0,"California State University, Long Beach",11.35
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,Co-Chairman/CEO,2004-05-27,2007-10-25 00:00:00.000000,BSc,2004.0,2007.0,"University of California, Berkeley",89.5076923076923
HLT,Hilton Worldwide,548805.0,Bill Sherlock,President/CEO,1973-01-01,1995-01-01 00:00:00.000000,Graduated,1973.0,1995.0,Medical University of South Carolina,46.75
HLT,Hilton Worldwide,10122.0,Steven Bollenbach,President/CEO,1996-02-01,2004-05-27 00:00:00.000000,BSc,1996.0,2004.0,"University of California, Berkeley",89.5076923076923
HOLX,Hologic,41481.0,Steve MacMillan,Chairman/President/CEO,2015-06-16,2024-02-24 19:51:12.077660,BA,2015.0,2024.0,Government College University Faisalabad,34.4
HOLX,Hologic,41481.0,Steve MacMillan,President/CEO,2013-12-07,2015-06-16 00:00:00.000000,BA,2013.0,2015.0,Government College University Faisalabad,34.4
HOLX,Hologic,41481.0,Steve MacMillan,Chairman/President/CEO,2015-06-16,2024-02-24 19:51:12.077660,Advanced Management Program,2015.0,2024.0,Harvard University,93.73076923076923
HOLX,Hologic,346470.0,Jack Cumming,Chairman/President/CEO,2002-11-01,2003-09-01 00:00:00.000000,Attended,2002.0,2003.0,Medical University of South Carolina,46.75
HOLX,Hologic,346470.0,Jack Cumming,President/CEO,2013-07-18,2013-12-07 00:00:00.000000,Attended,2013.0,2013.0,Medical University of South Carolina,46.75
HOLX,Hologic,346482.0,Rob Cascella,President/CEO/Principal Executive Officer,2009-11-05,2013-07-18 00:00:00.000000,BS,2009.0,2013.0,Ariel University,18.483333333333334
HOLX,Hologic,346470.0,Jack Cumming,President/CEO,2001-07-01,2002-11-01 00:00:00.000000,Attended,2001.0,2002.0,Medical University of South Carolina,46.75
HOLX,Hologic,346471.0,Doctor Jay Stein,Chairman/Interim CEO,2001-06-22,2001-07-31 00:00:00.000000,PhD,2001.0,2001.0,Massachusetts Institute of Technology,93.44615384615385
